,year,artist.inverted,track,time,genre,date.entered,date.peaked,week,position
14798,2000,"Simpson, Jessica",Where You Are,3:51,Rock,2000-04-01,2000-04-15,x47th.week,
14799,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x47th.week,
14800,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x47th.week,
14801,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x47th.week,
14802,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,x47th.week,
14803,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,x47th.week,
14804,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,x47th.week,
14805,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,x47th.week,
14806,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,x47th.week,
14807,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,x47th.week,
14808,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,x47th.week,
14809,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x47th.week,
14810,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,x47th.week,
14811,2000,"Price, Kelly",As We Lay,6:20,Rock,2000-07-15,2000-08-05,x47th.week,
14812,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,x47th.week,
14813,2000,"Martin, Ricky",Private Emotion,4:02,Latin,2000-03-11,2000-03-18,x47th.week,
14814,2000,Nine Days,If I Am,4:18,Rock,2000-12-02,2000-12-02,x47th.week,
14815,2000,"Blige, Mary J.",Give Me You,5:00,Rock,2000-04-15,2000-05-13,x47th.week,
14816,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,x47th.week,
14817,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,x47th.week,
14818,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,2000-03-18,x47th.week,
14819,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,x47th.week,
14820,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x47th.week,
14821,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,x47th.week,
14822,2000,D'Angelo,Left & Right,4:35,R&B,1999-12-11,2000-01-01,x47th.week,
14823,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,x47th.week,
14824,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,x47th.week,
14825,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,x47th.week,
14826,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,x47th.week,
14827,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,x47th.week,
14828,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,x47th.week,
14829,2000,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,x47th.week,
14830,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,x47th.week,
14831,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x47th.week,
14832,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,x47th.week,
14833,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,x47th.week,
14834,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,x47th.week,
14835,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x47th.week,
14836,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,x47th.week,
14837,2000,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,x47th.week,
14838,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x47th.week,
14839,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,x47th.week,
14840,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,x47th.week,
14841,2000,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,x47th.week,
14842,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,x47th.week,
14843,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x47th.week,
14844,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,x47th.week,
14845,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,x47th.week,
14846,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,x47th.week,
14847,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,x47th.week,
14848,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x47th.week,
14849,2000,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,x47th.week,
14850,2000,"Allan, Gary",Smoke Rings In The Dark,4:18,Country,2000-01-22,2000-02-05,x47th.week,
14851,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,x47th.week,
14852,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x47th.week,
14853,2000,"Estefan, Gloria",No Me Dejes De Querer,3:25,Rock,2000-06-10,2000-06-10,x47th.week,
14854,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,x47th.week,
14855,2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,2000-03-25,x47th.week,
14856,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,x47th.week,
14857,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,x47th.week,
14858,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,x47th.week,
14859,2000,"Yearwood, Trisha",Real Live Woman,3:55,Country,2000-04-01,2000-04-29,x47th.week,
14860,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,x47th.week,
14861,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,x47th.week,
14862,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,x47th.week,
14863,2000,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x47th.week,
14864,2000,"Hollister, Dave",Can't Stay,6:17,Rock,2000-03-25,2000-03-25,x47th.week,
14865,2000,Tamia,Can't Go For That,3:38,Rock,2000-09-16,2000-09-30,x47th.week,
14866,2000,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,x47th.week,
14867,2000,"Paisley, Brad",Me Neither,3:19,Country,2000-05-13,2000-05-20,x47th.week,
14868,2000,"Carter, Torrey",Take That,3:43,Rock,2000-06-24,2000-07-08,x47th.week,
14869,2000,2Ge+her,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),3:15,R&B,2000-09-02,2000-09-09,x47th.week,
14870,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,x47th.week,
14871,2000,Eve,Got It All,3:48,Rap,2000-07-15,2000-07-22,x47th.week,
14872,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,x47th.week,
14873,2000,"Spencer, Tracie",Still In My Heart,4:11,Rock,2000-03-04,2000-03-11,x47th.week,
14874,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,x47th.week,
14875,2000,Tamar,If You Don't Wanna Love Me,4:02,Rock,2000-03-25,2000-04-15,x47th.week,
14876,2000,"Levert, Gerald",Baby U Are,4:10,R&B,2000-08-19,2000-08-26,x47th.week,
14877,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,x47th.week,
14878,2000,"Diffie, Joe",The Quittin' Kind,3:23,Country,2000-01-01,2000-01-22,x47th.week,
14879,2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,2000-12-02,x47th.week,
14880,2000,"Price, Kelly",Love Sets You Free,3:46,Rock,2000-05-13,2000-05-20,x47th.week,
14881,2000,En Vogue,Riddle,5:10,Rock,2000-06-17,2000-06-17,x47th.week,
14882,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,x47th.week,
14883,2000,Anastacia,I'm Outta Love,4:01,Pop,2000-04-01,2000-04-01,x47th.week,
14884,2000,Trina,Pull Over,2:58,Rap,2000-09-09,2000-09-16,x47th.week,
14885,2000,Lil' Mo,Ta Da,4:17,Rap,2000-08-12,2000-09-16,x47th.week,
14886,2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,2000-07-29,x47th.week,
14887,2000,"Sheist, Shade",Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,x47th.week,
14888,2000,De La Soul,All Good?,5:02,Rap,2000-12-23,2000-12-23,x47th.week,
14889,2000,"Larrieux, Amel",Get Up,4:02,R&B,2000-03-04,2000-03-11,x47th.week,
14890,2000,"Braxton, Toni",Spanish Guitar,4:24,Rock,2000-12-02,2000-12-02,x47th.week,
14891,2000,Tuesday,I Know,4:06,Rock,2000-12-30,2000-12-30,x47th.week,
14892,2000,LL Cool J,Imagine That,4:00,Rap,2000-08-12,2000-08-19,x47th.week,
14893,2000,Master P,Souljas,3:33,Rap,2000-11-18,2000-11-18,x47th.week,
14894,2000,Ghostface Killah,Cherchez LaGhost,3:04,R&B,2000-08-05,2000-08-05,x47th.week,
14895,2000,"Smith, Will",Freakin' It,3:58,Rap,2000-02-12,2000-02-12,x47th.week,
14896,2000,Zombie Nation,Kernkraft 400,3:30,Rock,2000-09-02,2000-09-02,x47th.week,
14897,2000,"Eastsidaz, The",Got Beef,3:58,Rap,2000-07-01,2000-07-01,x47th.week,
14898,2000,Fragma,Toca's Miracle,3:22,R&B,2000-10-28,2000-10-28,x47th.week,
14899,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,x48th.week,
14900,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,x48th.week,
14901,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,x48th.week,
14902,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x48th.week,
14903,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,x48th.week,
14904,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,x48th.week,
14905,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,x48th.week,
14906,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,x48th.week,
14907,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,x48th.week,
14908,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,x48th.week,8.0
14909,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x48th.week,
14910,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x48th.week,
14911,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,x48th.week,
14912,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,x48th.week,
14913,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x48th.week,
14914,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,x48th.week,
14915,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,x48th.week,
14916,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,x48th.week,39.0
14917,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,x48th.week,
14918,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,x48th.week,
14919,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,x48th.week,
14920,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,x48th.week,
14921,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,x48th.week,
14922,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x48th.week,
14923,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x48th.week,24.0
14924,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x48th.week,
14925,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,x48th.week,
14926,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x48th.week,
14927,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,x48th.week,
14928,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,x48th.week,
14929,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,x48th.week,
14930,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,x48th.week,
14931,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x48th.week,
14932,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,x48th.week,
14933,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,x48th.week,
14934,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,x48th.week,
14935,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,x48th.week,
14936,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x48th.week,
14937,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,x48th.week,
14938,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,x48th.week,
14939,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,x48th.week,
14940,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,x48th.week,
14941,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,x48th.week,
14942,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,x48th.week,
14943,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,x48th.week,
14944,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x48th.week,
14945,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,x48th.week,9.0
14946,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,x48th.week,
14947,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,x48th.week,
14948,2000,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,x48th.week,
14949,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,x48th.week,
14950,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,x48th.week,
14951,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,x48th.week,
14952,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,x48th.week,
14953,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,x48th.week,
14954,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,x48th.week,
14955,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,x48th.week,
14956,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,x48th.week,
14957,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,x48th.week,
14958,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,x48th.week,
14959,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,x48th.week,
14960,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,x48th.week,
14961,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,x48th.week,
14962,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,x48th.week,
14963,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x48th.week,
14964,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,x48th.week,
14965,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,x48th.week,
14966,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,x48th.week,
14967,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,x48th.week,
14968,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,x48th.week,
14969,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,x48th.week,
14970,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,x48th.week,
14971,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,x48th.week,
14972,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,x48th.week,
14973,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,x48th.week,
14974,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,x48th.week,
14975,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,x48th.week,
14976,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,x48th.week,
14977,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x48th.week,
14978,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,x48th.week,
14979,2000,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x48th.week,
14980,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,x48th.week,
14981,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,x48th.week,
14982,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,x48th.week,
14983,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,x48th.week,
14984,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,x48th.week,
14985,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,x48th.week,
14986,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,x48th.week,
14987,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,x48th.week,
14988,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,x48th.week,
14989,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,x48th.week,
14990,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,x48th.week,
14991,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,x48th.week,
14992,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,x48th.week,
14993,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,x48th.week,
14994,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,x48th.week,
14995,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,x48th.week,
14996,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,x48th.week,
14997,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,x48th.week,
14998,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,x48th.week,
14999,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x48th.week,
15000,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,x48th.week,
15001,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x48th.week,
15002,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,x48th.week,
15003,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,x48th.week,
15004,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,x48th.week,
15005,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,x48th.week,
15006,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x48th.week,
15007,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,x48th.week,
15008,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,x48th.week,
15009,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,x48th.week,
15010,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,x48th.week,
15011,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,x48th.week,
15012,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,x48th.week,
15013,2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,2000-06-24,x48th.week,
15014,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x48th.week,
15015,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,x48th.week,
15016,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,x48th.week,
15017,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,x48th.week,
15018,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x48th.week,
15019,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x48th.week,
15020,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,x48th.week,
15021,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,x48th.week,
15022,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,x48th.week,
15023,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,x48th.week,
15024,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x48th.week,
15025,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x48th.week,
15026,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x48th.week,
15027,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,x48th.week,
15028,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,x48th.week,
15029,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x48th.week,
15030,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,x48th.week,
15031,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,x48th.week,
15032,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,x48th.week,
15033,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,x48th.week,
15034,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,x48th.week,
15035,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,x48th.week,
15036,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,x48th.week,
15037,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x48th.week,
15038,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,x48th.week,
15039,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,x48th.week,
15040,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,x48th.week,
15041,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,x48th.week,
15042,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,x48th.week,
15043,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,x48th.week,
15044,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,x48th.week,
15045,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,x48th.week,
15046,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,x48th.week,
15047,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,x48th.week,
15048,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,x48th.week,
15049,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,x48th.week,
15050,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,x48th.week,
15051,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,x48th.week,
15052,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,x48th.week,
15053,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,x48th.week,
